song_name,artist,url,cluster
Who Are You,Sam Kim,spotify:track:7Jo5oEViT27zCkdRI5hEuG,2
I Need You - Club Mix,Armin van Buuren,spotify:track:20mwBntYZh41Tc0II4FNYR,3
I Need You - Club Mix,Garibay,spotify:track:20mwBntYZh41Tc0II4FNYR,3
I Need You - Club Mix,Olaf Blackwood,spotify:track:20mwBntYZh41Tc0II4FNYR,3
Set You Free (feat. Jydn),Rainer + Grimm,spotify:track:5zCs14WC9JXMOqKfJkQSa8,3
Set You Free (feat. Jydn),JYDN HILL,spotify:track:5zCs14WC9JXMOqKfJkQSa8,3
Forever With You,Nathan Roberts,spotify:track:7z272VoN0A0ja5NZ537MY7,2
Chase You Down (Radio Edit),RUNAGROUND,spotify:track:3r7vNbE7haTusa3QxbsNit,3
I Will Follow You,Toulouse,spotify:track:5YIEsBBvaFfyHAppVoaEcm,2
Thank You Jah,Vybz Kartel,spotify:track:1DVx9IJ3iMdJyrsmIoJLBj,8
You Should Be Here,Kehlani,spotify:track:73C4vh7W8u41Vll5HvBqv7,0
You and Me,You+Me,spotify:track:3DKYv4paFYB1p4H6qKaiKi,2
You & Me - Flume Remix,Flume,spotify:track:4eTVpfb9fISH1FV4APpX2T,2
You & Me - Flume Remix,Eliza Doolittle,spotify:track:4eTVpfb9fISH1FV4APpX2T,2
Close To You,Frank Ocean,spotify:track:1VZLEW5ZfcAbKZ94XQiSZF,8
Kiss You,One Direction,spotify:track:0AkQbXGN4KG34TS7xLrM68,0
Tonight (Best You Ever Had) (feat. Ludacris),John Legend,spotify:track:17zF2ISrDrQdaULA8cxReK,3
Tonight (Best You Ever Had) (feat. Ludacris),Ludacris,spotify:track:17zF2ISrDrQdaULA8cxReK,3
Dap You Up,Speaker Knockerz,spotify:track:2qTBAODxjsKCQClRjMthEj,9
Do You Know,Diljit Dosanjh,spotify:track:1aHRhPwlNTNdMsDcYicxb6,3
Praise You - Radio Edit,Fatboy Slim,spotify:track:21RDsw7wzUJNl2FbWTgEfJ,9
Ghetto Supastar (That Is What You Are),Pras Michel,spotify:track:3ZI94oaQBva1OK6DmpIGG7,8
Ghetto Supastar (That Is What You Are),Ol' DB,spotify:track:3ZI94oaQBva1OK6DmpIGG7,8
Ghetto Supastar (That Is What You Are),Mýa,spotify:track:3ZI94oaQBva1OK6DmpIGG7,8
Paris (Who Taught You),Jeremih,spotify:track:3ALi74ohQ9DqiMDEs5jX5o,2
Paris (Who Taught You),Ty Dolla $ign,spotify:track:3ALi74ohQ9DqiMDEs5jX5o,2
Whiskey And You,Chris Stapleton,spotify:track:5aDK0TurEtiedVdT0a6k9a,2
The Way You Want Me (feat. Yan Etchevary),Lucky Rose,spotify:track:63q69khkSRTCndKoF3GnaJ,3
The Way You Want Me (feat. Yan Etchevary),Yan Etchevary,spotify:track:63q69khkSRTCndKoF3GnaJ,3
God Gave Me You,Blake Shelton,spotify:track:0w9LJae3sVlZlH2CnxTInF,9
Rather Be with You (Acoustic),Sinéad Harnett,spotify:track:7fS708BKUj1zNyejmuZxDb,2
Pieces of You,Chris Carmack,spotify:track:4jXgMitWFlkmXbKXUbyubz,0
Something About You,Majid Jordan,spotify:track:1y5g6vIm7KVdebf5bVyjWX,3
You Da One,Rihanna,spotify:track:3Yt9lRtS5V4nbJnwcgFgvC,3
Enough For You,Joshua Radin,spotify:track:1TsTq0Kptsy3RBBvx6ARO6,2
Smother,Daughter,spotify:track:1drUAdX3NY4dTieuxdedLY,2
Used to You,Russ,spotify:track:7cWbG5aVALJrAlLK52dPiX,2
Want You (feat. Cal),Bearson,spotify:track:3hVet3rusfzy800RQy9sLk,3
Want You (feat. Cal),Cal,spotify:track:3hVet3rusfzy800RQy9sLk,3
You,11:11,spotify:track:3eo7KxA5x2gMngBpyhcO1X,3
Make You Feel,Alina Baraz,spotify:track:5zouq58uwciUTe0rhrwKmc,2
Make You Feel,Galimatias,spotify:track:5zouq58uwciUTe0rhrwKmc,2
Dying for You (feat. Alex Aris) - Radio Edit,Otto Knows,spotify:track:59A6lBd9QmcD8rQTZPj1xD,9
Dying for You (feat. Alex Aris) - Radio Edit,Lindsey Stirling,spotify:track:59A6lBd9QmcD8rQTZPj1xD,9
Dying for You (feat. Alex Aris) - Radio Edit,Alex Aris,spotify:track:59A6lBd9QmcD8rQTZPj1xD,9
To Be Without You,Ryan Adams,spotify:track:3GfZdJBB1cAbjSEIj3kraY,9
I Want You To Know,Zedd,spotify:track:1JDIArrcepzWDTAWXdGYmP,3
I Want You To Know,Selena Gomez,spotify:track:1JDIArrcepzWDTAWXdGYmP,3
Chase You Down,RUNAGROUND,spotify:track:3spnBwgjCHJKkoaJxppymK,3
You And Me,MaRLo,spotify:track:3K9cfPa8oMVbJx2f6vWh1T,0
You And Me,Chloe,spotify:track:3K9cfPa8oMVbJx2f6vWh1T,0
Pretty And Young,Austin Mahone,spotify:track:6xcwzgFjobNHaF3YBDpIMG,0
Shape of You,Walk off the Earth,spotify:track:210ECk1fiaC7Wfhl0IZc7K,3
You,Keyshia Cole,spotify:track:4eFBeXmhkXOo8dUgMqyKfS,3
You,Remy Ma,spotify:track:4eFBeXmhkXOo8dUgMqyKfS,3
You,French Montana,spotify:track:4eFBeXmhkXOo8dUgMqyKfS,3
Have You Ever,Liquid Soul,spotify:track:19OeHsGSbfRM6oxqGV5prh,6
Where Have You Been,Rihanna,spotify:track:3tyPOhuVnt5zd5kGfxbCyL,3
When I Look At You,Miley Cyrus,spotify:track:2k7lJRkftfgYLbawYkP9CF,4
Uber Everywhere (feat. Travis Scott),MadeinTYO,spotify:track:79wTHFxVJXRrR5afZeBd16,4
Uber Everywhere (feat. Travis Scott),Travis Scott,spotify:track:79wTHFxVJXRrR5afZeBd16,4
Drink You Away,Justin Timberlake,spotify:track:4pEaGoTSSU7YKu4hqor9Na,9
You a Me Baby,Vybz Kartel,spotify:track:37wiVBR9NxJtIxGTHEybTQ,8
"Do You Want to Build a Snowman? - From ""Frozen""/Soundtrack Version",Kristen Bell,spotify:track:2yi7HZrBOC4bMUSTcs4VK6,2
"Do You Want to Build a Snowman? - From ""Frozen""/Soundtrack Version",Agatha Lee Monn,spotify:track:2yi7HZrBOC4bMUSTcs4VK6,2
"Do You Want to Build a Snowman? - From ""Frozen""/Soundtrack Version",Katie Lopez,spotify:track:2yi7HZrBOC4bMUSTcs4VK6,2
If You Want It,Sam Roberts Band,spotify:track:290NEu5v77EXcalB3Mht9E,3
Whine Up You Body,Vybz Kartel,spotify:track:4PrFX4IZnjCtzHWLwgggBy,8
Alive In You - Studio Version,Jesus Culture,spotify:track:09iE9CebgTgFDEluHH1ept,3
Alive In You - Studio Version,Kim Walker-Smith,spotify:track:09iE9CebgTgFDEluHH1ept,3
Seasons (Waiting On You),Future Islands,spotify:track:41X9To0bQ4fpoSRri4NHiI,6
Leaving You,Audien,spotify:track:22qUyTlEvJf6DAlyQjMADe,3
Leaving You,M.BRONX,spotify:track:22qUyTlEvJf6DAlyQjMADe,3
We The People....,A Tribe Called Quest,spotify:track:3wUX7HpXS382s1DHTRouVk,9
Find You - Acoustic - Live In Los Angeles,Zedd,spotify:track:1CnOUJzM9F5JHUVepMQ2Dt,2
Find You - Acoustic - Live In Los Angeles,Matthew Koma,spotify:track:1CnOUJzM9F5JHUVepMQ2Dt,2
Find You - Acoustic - Live In Los Angeles,Miriam Bryant,spotify:track:1CnOUJzM9F5JHUVepMQ2Dt,2
I Wanna Be With You,Mandy Moore,spotify:track:4du0TY3NTgvQGlelrBHfDL,9
Just So You Know,Jesse McCartney,spotify:track:3MEt5KPNRD7RpE8BnvJe6B,9
Calling On You,Lucas & Steve,spotify:track:54Bbxqj5Gmg5Pln6wUAh0Y,3
Calling On You,Jake Reese,spotify:track:54Bbxqj5Gmg5Pln6wUAh0Y,3
Missing You,John Waite,spotify:track:2Hw5F4S5TFmrpBoWXc2Awx,0
I Miss You,Ozymandias,spotify:track:0hsP0ePngHpxLQp9ZVVVRl,5
You Only Like Me with the Lights Out,Avid Dancer,spotify:track:2zsogjhJg4yjyH0Coxk7Sl,0
Missing You,All Time Low,spotify:track:0c2yZp1tTYAUiKraMdS8Yg,0
You Make Me Brave (Live),Bethel Music,spotify:track:345RHjiEdIVedsxtiwGG7t,0
You Make Me Brave (Live),Amanda Cook,spotify:track:345RHjiEdIVedsxtiwGG7t,0
Til It Happens To You,Lady Gaga,spotify:track:0bCCGLHflR08UVA6oJJc8I,2
You Lied,Rayy Dubb,spotify:track:5ZSFTQ70kXT0HeOBKO14lC,3
Marching Bands (feat. Kardinal Offishall),Neon Dreams,spotify:track:04R79Ds83quvyOBzNQnHBN,0
Marching Bands (feat. Kardinal Offishall),Kardinal Offishall,spotify:track:04R79Ds83quvyOBzNQnHBN,0
Made For You,Jojo Mason,spotify:track:5O2hcUKgzW2gYu6BhIf1QJ,0
Look After You,The Fray,spotify:track:5l6hpyTGBK0LAAxgPnqTQL,3
Would I Lie to You - Cash Cash Remix,David Guetta,spotify:track:5ui8aAJN6W7dvE8hR2OhZS,3
Would I Lie to You - Cash Cash Remix,Cedric Gervais,spotify:track:5ui8aAJN6W7dvE8hR2OhZS,3
Would I Lie to You - Cash Cash Remix,Chris Willis,spotify:track:5ui8aAJN6W7dvE8hR2OhZS,3
Would I Lie to You - Cash Cash Remix,Cash Cash,spotify:track:5ui8aAJN6W7dvE8hR2OhZS,3
"Hold You Down (feat. Chris Brown, August Alsina, Future & Jeremih)",DJ Khaled,spotify:track:2Ima72UXnfvR539afL3SAF,4
"Hold You Down (feat. Chris Brown, August Alsina, Future & Jeremih)",Chris Brown,spotify:track:2Ima72UXnfvR539afL3SAF,4
"Hold You Down (feat. Chris Brown, August Alsina, Future & Jeremih)",August Alsina,spotify:track:2Ima72UXnfvR539afL3SAF,4
"Hold You Down (feat. Chris Brown, August Alsina, Future & Jeremih)",Future,spotify:track:2Ima72UXnfvR539afL3SAF,4
"Hold You Down (feat. Chris Brown, August Alsina, Future & Jeremih)",Jeremih,spotify:track:2Ima72UXnfvR539afL3SAF,4
You Never Can Tell,Chuck Berry,spotify:track:5zBcCuhVgll3iM4aJcaujN,0
Down for You (feat. BJ The Chicago Kid),Kehlani,spotify:track:6DkmFhzJrkVhDlcgcEy7Pc,8
Down for You (feat. BJ The Chicago Kid),BJ The Chicago Kid,spotify:track:6DkmFhzJrkVhDlcgcEy7Pc,8
You Were Right,RÜFÜS DU SOL,spotify:track:4ADsYu1V5CpFLXNve7iK4Z,3
Why Do You Run,Omnia,spotify:track:7aEjLlNRI4qwE7J6fisxnE,0
Why Do You Run,Jonny Rose,spotify:track:7aEjLlNRI4qwE7J6fisxnE,0
Without You (feat. Rapsody),Anderson .Paak,spotify:track:2UYPFtrIIaIQdxLCaFwjFu,8
Without You (feat. Rapsody),Rapsody,spotify:track:2UYPFtrIIaIQdxLCaFwjFu,8
You Know,Zeds Dead,spotify:track:5iI9bdhRUfc2ehGOyloYHf,6
You Know,Oliver Heldens,spotify:track:5iI9bdhRUfc2ehGOyloYHf,6
Mama Said Knock You Out,LL COOL J,spotify:track:6C7ZgThn6Yan5MTZdAEEFw,3
"Unlove You - From “Star (Season 1)"" Soundtrack",Star Cast,spotify:track:37k4rGLqtHzxKjRTaPbYaq,9
Outro : Wings,BTS,spotify:track:1GwiuoyJzlEuGw0yrLuF6H,3
You are so beautiful,Eddy Kim,spotify:track:2nJDePK69THatYkjkjQFE8,4
Yoü And I,Lady Gaga,spotify:track:6rkAY9rk1NTFB94QxG3LJR,9
Japanese Denim,Daniel Caesar,spotify:track:1boXOL0ua7N2iCOUVI1p9F,4
Music Sounds Better with You,Vanrip,spotify:track:1G2MfFYM7YErkewaiHFkZa,1
You Are the Best Thing,Ray LaMontagne,spotify:track:1jyddn36UN4tVsJGtaJfem,9
Do You - Joe Kold Remix,BINK,spotify:track:695hAGzNZrrHyAPbqvVfXO,0
Do You - Joe Kold Remix,Joe Kold,spotify:track:695hAGzNZrrHyAPbqvVfXO,0
Think About You (feat. Quiñ),G-Eazy,spotify:track:76cdpJtbucm5LkjJ073uwP,8
Think About You (feat. Quiñ),QUIN,spotify:track:76cdpJtbucm5LkjJ073uwP,8
Be Without You - Kendu Mix,Mary J. Blige,spotify:track:2YegxR5As7BeQuVp2U6pek,3
Let You Go - A-Trak Remix,The Chainsmokers,spotify:track:3YmiIqDgrq1zPVF2uPMKpo,9
Let You Go - A-Trak Remix,Great Good Fine Ok,spotify:track:3YmiIqDgrq1zPVF2uPMKpo,9
Just Like You,Three Days Grace,spotify:track:1RtnIF8uRwTLxmcR87V6Wo,9
Fuck You,Dr. Dre,spotify:track:4FI0rdztOAYJZMupujL5Gp,8
Fuck You,Devin The Dude,spotify:track:4FI0rdztOAYJZMupujL5Gp,8
Fuck You,Snoop Dogg,spotify:track:4FI0rdztOAYJZMupujL5Gp,8
Thinkin Bout You,Frank Ocean,spotify:track:7ehvyx8K9ZRbOofjeUyIic,2
Praise You (Chill Mix) - Extended Mix,King Topher,spotify:track:4MQH3f29tWW0P0DE6SgOlb,0
Praise You (Chill Mix) - Extended Mix,Michael Meaco,spotify:track:4MQH3f29tWW0P0DE6SgOlb,0
Little Bit of You,Kevin Garrett,spotify:track:7cPglGvAJ6NsjBYjxepwwI,2
All The Girls,Tory Lanez,spotify:track:7hMqz88kcK2Tx6wBka9INF,3
Show You the Light (feat. Efraim Leo) - Acoustic Version,MARC,spotify:track:1KaYa7hb7zrCiMmQBIpLwL,2
Show You the Light (feat. Efraim Leo) - Acoustic Version,Efraim Leo,spotify:track:1KaYa7hb7zrCiMmQBIpLwL,2
Somebody To You,The Vamps,spotify:track:2BWWsCwuHAZFE1scLyP6Qe,9
Somebody To You,Demi Lovato,spotify:track:2BWWsCwuHAZFE1scLyP6Qe,9
For You,CHEN,spotify:track:7rLvsAO1yb7ElxPhkz60qh,9
For You,BAEKHYUN,spotify:track:7rLvsAO1yb7ElxPhkz60qh,9
For You,XIUMIN,spotify:track:7rLvsAO1yb7ElxPhkz60qh,9
Find You,Zedd,spotify:track:4e1V6XqJ0GbagtTaI6ytUS,0
Find You,Matthew Koma,spotify:track:4e1V6XqJ0GbagtTaI6ytUS,0
Find You,Miriam Bryant,spotify:track:4e1V6XqJ0GbagtTaI6ytUS,0
You & The 6,Drake,spotify:track:2YaDRtIlQiZ5WDDB2YuEOC,8
You Want Me (feat. Sadie Ama),Tom Zanetti,spotify:track:4xX7OsX8XTGWJgRxNNIaFT,9
You Want Me (feat. Sadie Ama),Sadie Ama,spotify:track:4xX7OsX8XTGWJgRxNNIaFT,9
As You Were (Original Mix),Pierce Fulton,spotify:track:3dow7u5Ike0PlBi9FHwd0p,6
Falling Into You - Studio Version,Hillsong Young & Free,spotify:track:0JVQbPYjWTbyaDeGOtwAsS,9
Falling Into You - Studio Version,Melodie Wagner,spotify:track:0JVQbPYjWTbyaDeGOtwAsS,9
Holding You,Great Good Fine Ok,spotify:track:0Xe3C9GFIcEAiOw5ryA6y7,0
Follow You,Cheat Codes,spotify:track:1fviEsiaU55IDr01HTbi1R,9
Do You Remember,Jarryd James,spotify:track:1F2VIrr9oh7MwkI3NyLtHJ,2
Do You Remember,Raury,spotify:track:1F2VIrr9oh7MwkI3NyLtHJ,2
You Redeem - Studio Version,Aaron Shust,spotify:track:7sCSfIVQJa4Mcf2kpAwjC3,4
The Drug In Me Is You,Falling In Reverse,spotify:track:1mB7dCUM7sPyNab6R43nlj,9
Next To You (feat. Justin Bieber),Chris Brown,spotify:track:2faDo9tBRN57TN4iK2XFWt,0
Next To You (feat. Justin Bieber),Justin Bieber,spotify:track:2faDo9tBRN57TN4iK2XFWt,0
Broken Strings,James Morrison,spotify:track:0tp2cUnCAcsR6xL5kw9HKu,9
Broken Strings,Nelly Furtado,spotify:track:0tp2cUnCAcsR6xL5kw9HKu,9
Shape of You,Conor Maynard,spotify:track:3REz1zBSvA8p0m3AI0ephn,3
Show You The Way,Thundercat,spotify:track:4Hp5A5oqVKm4mxNiSubYxP,0
Show You The Way,Michael McDonald,spotify:track:4Hp5A5oqVKm4mxNiSubYxP,0
Show You The Way,Kenny Loggins,spotify:track:4Hp5A5oqVKm4mxNiSubYxP,0
Mine Would Be You,Blake Shelton,spotify:track:2Z368ZCgUfv7tZYAGWGXLM,9
Boys Like You,Whitehorse,spotify:track:4eX99rcZ2hlLKgU6Sz1gOo,0
Except For Us,Austin Mahone,spotify:track:6Rd8NjwD2d2Gb7uv42Grxy,3
You Know,24hrs,spotify:track:3jZojUWuz7tokLX3vZtf4Q,0
,,spotify:track:4NSorTl9g80CArixVtqGfz,5
Hate To Say I Told You So,The Hives,spotify:track:6xxXrNJnnsQNLdgNk8S4y8,1
Are You Ready? - Acoustic,Prides,spotify:track:3rPx2SWzB73fqAfjR3liKj,2
All I Wanna Do (feat. Hoody & 로꼬 Loco) [Korean Version],Jay Park,spotify:track:6jLsYKGOBRBRvdowIzuyUf,8
All I Wanna Do (feat. Hoody & 로꼬 Loco) [Korean Version],Hoody,spotify:track:6jLsYKGOBRBRvdowIzuyUf,8
All I Wanna Do (feat. Hoody & 로꼬 Loco) [Korean Version],Loco,spotify:track:6jLsYKGOBRBRvdowIzuyUf,8
You,The Pretty Reckless,spotify:track:0XaPN9mU1BgLJZhuCxzc6T,2
Miss You (Piano),Gabrielle Aplin,spotify:track:0t3fNTUAyzVLyAoyZ9MOBo,2
Boys Like You,Who Is Fancy,spotify:track:2xSExwwFXzukzOdR6iVYMk,3
Boys Like You,Meghan Trainor,spotify:track:2xSExwwFXzukzOdR6iVYMk,3
Boys Like You,Ariana Grande,spotify:track:2xSExwwFXzukzOdR6iVYMk,3
Thinking About You (feat. Ayah Marar),Calvin Harris,spotify:track:1KtD0xaLAikgIt5tPbteZQ,3
Thinking About You (feat. Ayah Marar),Ayah Marar,spotify:track:1KtD0xaLAikgIt5tPbteZQ,3
Dance for You,Beyoncé,spotify:track:7cvkXf3AwPGT041PyOi5VX,9
You Want More,3LAU,spotify:track:0tkm2r0AXL6yVLR2jJMT9t,3
You Want More,MAX,spotify:track:0tkm2r0AXL6yVLR2jJMT9t,3
You Gotta Not,Little Mix,spotify:track:5OnclJovQKLu18ip7L9PiC,0
Only You,Jeffery Austin,spotify:track:57SACBM6Zf6mDroAZrChGd,4
Can I Sit Next to You,Spoon,spotify:track:70iOSauxRnN75tRClYXmuK,3
The Nearness Of You,Bill Charlap,spotify:track:4vuoL9ldmpmZcXm7RkhQvx,2
Kiss You Inside Out,Hedley,spotify:track:28Szb6CPeFS7LFlwbSOG1v,3
Addicted To You,Avicii,spotify:track:5GayeBzzXIEl6fY0cP42Z1,3
Beside You,Marianas Trench,spotify:track:0YBXY9xG4L6I0yWAUaV99I,9
Into You (feat. Ashanti),Fabolous,spotify:track:4b5aJdOgxps6z0dPe6wCHF,3
Into You (feat. Ashanti),Ashanti,spotify:track:4b5aJdOgxps6z0dPe6wCHF,3
Do You,Noah Carter,spotify:track:3b45uqW7dCBlZK4w05AgVo,3
Anything I Say To You Now,Ryan Adams,spotify:track:5KdXLkHfjfrvk7m2aQd6mL,6
Find You,Charlotte Day Wilson,spotify:track:6rO4aSH2XgiTqj8QtnLcbi,3
Ultra Violet,Vox Rea,spotify:track:3wBOFBfgBeLlmKZye84BGE,0
Missing You - Olov Remix,Erik Hassle,spotify:track:69eU15kQJegHHEOaSnKWzE,2
Missing You - Olov Remix,Olov,spotify:track:69eU15kQJegHHEOaSnKWzE,2
Without You,Ingrid Michaelson,spotify:track:11rfyZIz1ah4q9WxWvSKmn,4
I Will Go To You Like the First Snow,AILEE,spotify:track:2BPXILn0MqOe5WroVXlvN1,2
Friends With Benefits,Tory Lanez,spotify:track:1zqCcxtHDODySsHnM7lxox,2
What You Do to Me,John Legend,spotify:track:2cY8x0jQ1wWEipUCouclsD,3
If You Could Only See,Tonic,spotify:track:4KoNBTm9a55KgLMtEaf3n6,3
We Made You,Eminem,spotify:track:4UMTp91LHhvW33ol9ZQH0Q,9
Say You Do,Dierks Bentley,spotify:track:2sE61ZmvYH8wiOx5jygkHH,9
You and I,PVRIS,spotify:track:26WlFnTlUSM5R0xg5p6epW,3
Paralyzer,Finger Eleven,spotify:track:28IEbk5a7twNTbUEvWslUb,3
All For You,Janet Jackson,spotify:track:0UdqZQEbRWTkNXlh5kl2L8,9
The Things You Do,Griffin Stoller,spotify:track:0owbFAS9rCBSqJYly3fMbE,3
Domino,Jessie J,spotify:track:6MAdEUilV2p9RQUqE5bMAK,9
Wish You Were Mine - Radio Edit,Philip George,spotify:track:412luShbmlgqqgYFStIB1s,3
Fall For You,Secondhand Serenade,spotify:track:3hHPIfYqEq16WOWJqTwDwt,0
You,Gold Panda,spotify:track:5gUhWFZCwtxk78xGfAluBQ,6
To Be With You,Mr. Big,spotify:track:0Yi128S6QgQDnAKg5A0OZw,0
Close To You,Rihanna,spotify:track:1iNr6peSDziIlsJSS8Jxge,2
See You There,TiDUS,spotify:track:05ZL7014sMgCT8M4D05TDa,3
When You Say Nothing At All,Alison Krauss & Union Station,spotify:track:46LI9mnlQ8fJHH47ioBubg,2
If It Means a Lot to You,A Day To Remember,spotify:track:6J7cSyvSCnPwv3vqHchEfL,1
Not Gonna Let You Walk Away,LOLO,spotify:track:0UyCF0hctdZJomjdzDibPB,3
Downtown,Majical Cloudz,spotify:track:6FHdo5HsFJxkeS59sngpAq,2
Make You Mine,High Valley,spotify:track:0Tix656s0s6lcb00zPxmRI,0
Make You Mine,Ricky Skaggs,spotify:track:0Tix656s0s6lcb00zPxmRI,0
Blow You Up (feat. AlunaGeorge & Less Is Moore),Yogi,spotify:track:0MpuMMLaWGLYHC9MxKc3VH,3
Blow You Up (feat. AlunaGeorge & Less Is Moore),AlunaGeorge,spotify:track:0MpuMMLaWGLYHC9MxKc3VH,3
Blow You Up (feat. AlunaGeorge & Less Is Moore),Less Is Moore,spotify:track:0MpuMMLaWGLYHC9MxKc3VH,3
Unsteady - Erich Lee Gravity Remix,X Ambassadors,spotify:track:7AOdyU64RafmvJUL4WMotN,9
Unsteady - Erich Lee Gravity Remix,Erich Lee,spotify:track:7AOdyU64RafmvJUL4WMotN,9
So I Know You Care,Toulouse,spotify:track:4HK1BHz7UG6uysudgtfyPs,2
You,Chris Young,spotify:track:3VCWhe7AtBrkhour9t6dq6,3
You See Me,Childish Gambino,spotify:track:1eEPKr5gzWVSZKiMWIMZYa,8
Without You,Lana Del Rey,spotify:track:7cpHPzPgqKor6gv6nTkJ4R,9
Back To You,Twin Forks,spotify:track:4l94386YhnCzduk44xzFRx,0
You,Galantis,spotify:track:3vToiuX2Xqi1iMIhsDJn2s,3
You Can Do It - Feat. Mack 10 And Ms Toi,Ice Cube,spotify:track:4r13PlX7hKjNxdyq5ukR5A,3
Plain Sight,Kita Alexander,spotify:track:6u3OatqyTB6gY8xbkSL50y,1
So Into You,Tamia,spotify:track:3c6afiysmB7OnxQzzSqRfD,3
History Has Its Eyes on You,Christopher Jackson,spotify:track:1mGO8rwCE9zk7H06OxcU5m,2
History Has Its Eyes on You,Lin-Manuel Miranda,spotify:track:1mGO8rwCE9zk7H06OxcU5m,2
History Has Its Eyes on You,Original Broadway Cast of Hamilton,spotify:track:1mGO8rwCE9zk7H06OxcU5m,2
Take You Down,Chris Brown,spotify:track:3XJpQ65m90QFmogv8MH1pG,3
You,Belly,spotify:track:41acFV8AQ4hBan85BEY5ql,3
You,Kehlani,spotify:track:41acFV8AQ4hBan85BEY5ql,3
Best to You,Blood Orange,spotify:track:1p2TWJxUlHE5JR0sE6E1d7,1
How to Lose You,Port Cities,spotify:track:7EuwIQ6OXNz7ymqgq34UGr,0
,,spotify:track:4psNwcpptecBlV8hgPkgVd,5
Lost You (feat. Twin Shadow & D'Angelo Lacy),Zeds Dead,spotify:track:2kYiMFZZhzx1kICBN39hEp,3
Lost You (feat. Twin Shadow & D'Angelo Lacy),Twin Shadow,spotify:track:2kYiMFZZhzx1kICBN39hEp,3
Lost You (feat. Twin Shadow & D'Angelo Lacy),D' Angelo Lacy,spotify:track:2kYiMFZZhzx1kICBN39hEp,3
You Send Me,Sam Cooke,spotify:track:5aivQ5CkXXHJoMLy0o92HL,2
What You Know,T.I.,spotify:track:6A71EmfdTryZxflaVpuXy6,3
Wish You Were Here,The Milk Carton Kids,spotify:track:6Hm8qbvIicqaQmAWyevlda,2
You Got Me,G-Eazy,spotify:track:3ycPZPEjX3zHn6gPSPGW6p,8
Hear You Me,Jimmy Eat World,spotify:track:0fQlm2MUzqGDBPkuqq4U1Y,4
Sex You,Bando Jonez,spotify:track:4pJt6B16mFRkmHfXUYmmrK,3
You Don’t Get Me High Anymore,Phantogram,spotify:track:3gkSQbWTDBh0ZKq85WmJDz,1
drugs,EDEN,spotify:track:3OXpdrHLT4IqM76RajgM6Q,2
I Miss You,Pablo Monte,spotify:track:6FFAdW8aamHXXHcl7dmiUt,5
Can You Feel My Heart,Bring Me The Horizon,spotify:track:1PInWkBARsxLyouDqa2GtF,1
I Put A Spell On You,Nina Simone,spotify:track:6GLPIERsI3GVegT1EBBrZo,4
Baby Are You Home,Lil Uzi Vert,spotify:track:6Q1NPLtp9IzcXmCutp3Qmo,8
Walk With You,The Franklin Electric,spotify:track:7xvE0obwGKwg2jQAcPjim6,2
Fight For You,Grayson Reed,spotify:track:4cjrMeGJAxTBQgN1hLVHdU,0
Say You Do (feat. Imani Williams & DJ Fresh),Sigala,spotify:track:0yH3S4xetaaby9moapVy7K,0
Say You Do (feat. Imani Williams & DJ Fresh),Imani Williams,spotify:track:0yH3S4xetaaby9moapVy7K,0
Say You Do (feat. Imani Williams & DJ Fresh),DJ Fresh,spotify:track:0yH3S4xetaaby9moapVy7K,0
Once You Go Up - Original Mix,Nungwi,spotify:track:5Xq0GIfQuQMPGxqKxl2UDe,3
If I Should Go Before You,City and Colour,spotify:track:2RR6MhyLyATjghZY3Qx8yu,4
Gyal You A Party Animal - DJ BrainDeaD Remix,Charly Black,spotify:track:3jr4x5UB7ierqJGeDsRvrA,0
Gyal You A Party Animal - DJ BrainDeaD Remix,Dj Braindead,spotify:track:3jr4x5UB7ierqJGeDsRvrA,0
Someone Like You,Boyce Avenue,spotify:track:4dp8cI4USaMlFzJ5MeBsVs,2
You Name It! (#UNameItChallenge),DJ Suede The Remix God,spotify:track:0oBjrHHxFOf5ShTtuxKIQQ,3
,,spotify:track:4JNcsmhoTE1NVmJ9x6A5C2,5
I Believe in You,Michael Bublé,spotify:track:2JnYlHAkyysBq4DXUjqDYP,9
Playing for You,Joe Hertz,spotify:track:3vslWaSUsWvTH0fC5ddWbv,3
Playing for You,Bassette,spotify:track:3vslWaSUsWvTH0fC5ddWbv,3
God Gave Me You,Blake Shelton,spotify:track:1IOsvFqEJKFs91LQp4xEgj,1
Hurricane,Luke Combs,spotify:track:4gHDOASpAaGG9eitQZP1bQ,0
I Know What You Want (feat. Flipmode Squad),Busta Rhymes,spotify:track:0YImOCkIJ2PWhCXaURCZnY,8
I Know What You Want (feat. Flipmode Squad),Mariah Carey,spotify:track:0YImOCkIJ2PWhCXaURCZnY,8
I Know What You Want (feat. Flipmode Squad),Flipmode Squad,spotify:track:0YImOCkIJ2PWhCXaURCZnY,8
This I Promise You,*NSYNC,spotify:track:46n2EGFnPC3tzWCN1Aqe26,9
Me Like Yuh,Jay Park,spotify:track:5S5gGOsUarzRXKoaSstwba,0
Wait for You,Elliott Yamin,spotify:track:0U969xYNlAyfzi8P1TaO7u,9
You,The 1975,spotify:track:1ZwJALwnYbeHdEVCNVmniz,9
What You Want,HEIRS,spotify:track:77axEBUhg3wG81HYRvdNqx,0
Baby You (feat. Jason Derulo),The Game,spotify:track:0sItY7xI7UfUrBPhkmZ1cy,8
